"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[20330]","CONTINENTAL FLOOD BASALT","ETHIOPIAN PLATEAU / NORTHERN ETHIOPIAN PLATEAU / LALIBELA SECTION","","11.8956","11.8956","39.4617","39.4617","SAE","","","s_LAL45 [20330]","PICRITE [20330]","30000000 [20330]","30000000 [20330]","","OLIGOCENE [20330]","","","","","VOL","","","","","WR [20330] ","45.77","3.86","","8.62","","1.85","12.34","","9.15","14.64","0.18","","1.1","1.63","0.46","","","","","","","","","","","","","","","","0.42","","","","","","","","","","","","","","","","","","","","","","","","","","","","37","","345","995","","","77","565","","","","","","","","26","460","23.6","342","40.8","","","","","","","","","","","","","288","27.3","62.7","9.5","42","9.5","3.05","10.8","1.44","5.57","1.01","2.61","0.33","2.03","0.26","7.4","1.43","","","","","","","","","","","2.8","1.25","0.51298","","","0.70401","","19.05","","15.58","","39.13","","","","","","","","","","","","","","","1051522",
"[20330]","CONTINENTAL FLOOD BASALT","ETHIOPIAN PLATEAU / NORTHERN ETHIOPIAN PLATEAU / LALIBELA SECTION","","12.4431","12.4431","39.5433","39.5433","SAE","","","s_LAL70 [20330]","PICRITE [20330]","30000000 [20330]","30000000 [20330]","","OLIGOCENE [20330]","","","","","VOL","","","","","WR [20330] ","44.52","3.34","","6.02","","1.9","12.68","","7.79","21.21","0.18","","0.98","0.98","0.39","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","36","","305","1820","","","106","984","","","","","","","","22","555","16.1","288","41.5","","","","","","","","","","","","","383","20.4","46.7","6.6","28.7","6.3","1.9","5.52","0.91","3.68","0.68","1.54","0.24","1.14","0.18","5.53","2.41","","","","","","","","","","","2.08","1.03","0.5129","","","0.70404","","19.07","","15.63","","38.99","","","","","","","","","","","","","","","1051523",
"[20330]","CONTINENTAL FLOOD BASALT","YEMEN PLATEAU / NORTHERN YEMEN PLATEAU / MANAKHAH SECTION","","15.0881","15.0881","43.7278","43.7278","SAE","","","s_YE26 [20330]","PICRITE [20330]","30000000 [20330]","30000000 [20330]","","OLIGOCENE [20330]","","","","","VOL","","","","","WR [20330] ","42.22","3.31","","9.98","","1.61","10.75","","9.98","16.21","0.2","","0.47","1.74","0.31","","","","","","","","","","","","","","","","3.21","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","","367","935","","","65","520","","","","","","","","7","671","19.3","217","56","","","","","","","","","","","","","356","32.8","72.7","8.74","35.9","6.84","2.12","6.66","0.85","4.09","0.71","1.91","0.23","1.36","0.18","4.98","3.74","","","","","","","","","","","3.65","1.05","0.51289","","","0.70372","","19","","15.6","","39.13","","","","","","","","","","","","","","","1051530",
"[20330]","CONTINENTAL FLOOD BASALT","YEMEN PLATEAU / NORTHERN YEMEN PLATEAU / MANAKHAH SECTION","","15.1028","15.1028","43.7111","43.7111","SAE","","","s_YE29 [20330]","PICRITE [20330]","30000000 [20330]","30000000 [20330]","","OLIGOCENE [20330]","","","","","VOL","","","","","WR [20330] ","40.93","3.21","","9.9","","1.74","11.6","","10.38","16.98","0.19","","0.81","1.74","0.43","","","","","","","","","","","","","","","","2.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","","363","673","","","59","363","","","","","","","","38","1071","26.1","361","70.5","","","","","","","","","","","","","377","46.2","105","12.7","52.4","9.94","3.01","9.62","1.23","5.81","0.99","2.54","0.29","1.71","0.22","8.07","4.57","","","","","","","","","","","4.72","1.5","0.51295","","","0.70367","","19","","15.57","","38.95","","","","","","","","","","","","","","","1051531",
"[20330]","CONTINENTAL FLOOD BASALT","ETHIOPIAN PLATEAU / NORTHERN ETHIOPIAN PLATEAU / LALIBELA SECTION","","11.4878","11.4878","39.2403","39.2403","SAE","","","s_LAL33 [20330]","PICRITE [20330]","30000000 [20330]","30000000 [20330]","","OLIGOCENE [20330]","","","","","VOL","","","","HE3_HE4(R/R(A)) from OLIVINE [20330]","MIN [20330] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7","","","","","1051598",
"[20330]","CONTINENTAL FLOOD BASALT","ETHIOPIAN PLATEAU / NORTHERN ETHIOPIAN PLATEAU / LALIBELA SECTION","","11.8242","11.8242","39.5544","39.5544","SAE","","","s_LAL41 [20330]","PICRITE [20330]","30000000 [20330]","30000000 [20330]","","OLIGOCENE [20330]","","","","","VOL","","","","HE3_HE4(R/R(A)) from OLIVINE [20330]","MIN [20330] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.8","","","","","1051599",
"[20330]","CONTINENTAL FLOOD BASALT","ETHIOPIAN PLATEAU / NORTHERN ETHIOPIAN PLATEAU / LALIBELA SECTION","","12.4431","12.4431","39.5433","39.5433","SAE","","","s_LAL70 [20330]","PICRITE [20330]","30000000 [20330]","30000000 [20330]","","OLIGOCENE [20330]","","","","","VOL","","","","HE3_HE4(R/R(A)) from OLIVINE [20330]","MIN [20330] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7","","","","","1051601",
"[7011][6966][6456][13124][6177][6664][8515][6347][6176]","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / MAUNA KEA / MAUNA KEA TYPE 1","HILO DRILL HOLE, HSDP-2 CORE","19.74","19.74","-155.05","-155.05","SAE","","","s_SR0346-5.60 [7011]","THOLEIITIC BASALT [7011] / BASALT [6966] / PICRITE [13124]","","","","","","","","MODERATELY OLIVINE-PHYRIC [6456] ","VOL","812.7","812.7","","HE(CCMSTP/G) from OLIVINE [6966], HE3_HE4(R/R(A)) from OLIVINE [6966]","WR [7011] / MIN [6966] ","46.97","1.86","","9.8","","","7.8","11.54","8.27","17.97","0.18","","0.23","1.6","0.18","","","","","","","","","","","","","","","","0","","","","","0.00000000356","","","","","","","","","","","","","","","","","","","","","","","","","185","1232","","","","723","","111","15","","","","","3.19","240","22.6","118","9.98","","0.000912","","0.001487","","","","","","","","","103","8.39","22.66","3.39","16.4","4.37","1.51","4.84","0.759","4.2","0.78","2.04","0.27","1.63","0.22","3.03","0.733","","0.000111","0.000411","0.000301","0.001402","","","","1.53","","0.634","0.211","0.512157","","","0.703595","","18.5264","","15.4808","","38.1138","","","","","0.12919","","","0.283121","","12.4","","","","","105404",
"[7011][6966][6456][13124][6177][15719][8515][6176]","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / MAUNA KEA / MAUNA KEA TYPE 3","HILO DRILL HOLE, HSDP-2 CORE","19.74","19.74","-155.05","-155.05","SAE","","","s_SR0741-7.90 [7011]","THOLEIITIC BASALT [7011] / BASALT [6966] / PICRITE [13124] / NOT GIVEN [15719]","","","","","","","","MODERATELY TO HIGHLY OLIVINE-PHYRIC [6456] ","VOL","2009.8","2009.8","","HE(CCMSTP/G) from OLIVINE [6966], HE3_HE4(R/R(A)) from OLIVINE [6966]","WR [7011] / MIN [6966] ","46.45","2","","10.66","","","10.19","11.67","9.03","16.21","0.18","","0.22","1.75","0.19","","","","","","","","","","","","","","","","0.17","","","","","0.00000011092","","","","","","","","","","","","","","","","","","","","","","","24.2","","210","887","","","","727","","113","16","","","","","2.82","254","22.7","114","11.6","","0.000481","","0.001149","","","","","","","","","70.3","9.27","22.8","3.36","15.9","4.17","1.43","4.44","0.72","4.09","0.803","2.08","0.276","1.71","0.242","2.96","0.973","","0.000407","0.000241","0.000133","0.001004","","","","0.857","","0.708","0.216","0.512951","","","0.70365","","18.4569","","15.4833","","38.1994","","","","","0.12975","","","0.283107","","23.5","","","","","105443",
"[7011][6966][6456][6177][21778][13124][8515][6176]","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / MAUNA KEA / MAUNA KEA TYPE 3","HILO DRILL HOLE, HSDP-2 CORE","19.74","19.74","-155.05","-155.05","SAE","","","s_SR0750-12.45 [7011]","THOLEIITIC BASALT [7011] / BASALT [6966] / NOT GIVEN [21778] / PICRITE [13124]","","","","","","","","MODERATELY TO HIGHLY OLIVINE-PHYRIC [6456] ","VOL","2062.8","2062.8","","HE(CCMSTP/G) from OLIVINE [6966], HE3_HE4(R/R(A)) from OLIVINE [6966]","WR [7011] / MIN [6966] ","46.63","1.89","","10.31","","","10.08","11.49","8.71","17.23","0.18","","0.18","1.69","0.18","","","","","","","","","","","","","","","","3.84","","","","","0.00000000488","","","","","","","","","","","","","","","","","","","","","","","23.5","","196","889","","","","828","","110","15","","","","","3.04","243","20.8","105","10.3","","","","","","","","","","","","","54.7","8.13","21.3","2.96","13.96","3.64","1.28","4.2","0.63","3.7","0.69","1.84","0.267","1.6","0.2","2.8","0.852","0.114","0.000613","0.000405","","","","","","0.893","","0.623","0.204","0.512138","","","0.703653","","18.4539","","15.4846","","38.1903","","","","","0.13032","","","0.283095","","23.2","","","","","105444",
"[7011][6966][6456][13124][21778][6664][8515][6347][6176]","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / MAUNA KEA / MAUNA KEA TYPE 1","HILO DRILL HOLE, HSDP-2 CORE","19.74","19.74","-155.05","-155.05","SAE","","","s_SR0891-15.10 [7011]","THOLEIITIC BASALT [7011] / BASALT [6966] / PICRITE [13124] / NOT GIVEN [21778]","","","","","","","","MODERATELY TO HIGHLY OLIVINE-PHYRIC [6456] ","VOL","2730.4","2730.4","","HE(CCMSTP/G) from OLIVINE [6966], HE3_HE4(R/R(A)) from OLIVINE [6966]","WR [7011] / MIN [6966] ","46.45","1.52","","8.19","","","8.47","11.36","7.2","22.04","0.18","","0.09","1.24","0.15","","","","","","","","","","","","","","","","1.3","","","","","0.00000000977","","","","","","","","","","","","","","","","","","","","","","","19.6","","172","1167","","","","993","","105","13","","","","","1.84","171","18.1","90.2","7.29","","0.001691","","0.003899","","","","","","","","","68.8","6.19","15.7","2.52","12.2","3.28","1.13","3.61","0.591","3.26","0.63","1.62","0.232","1.34","0.188","2.39","0.582","0.09","0.000727","0.001645","0.000814","0.003397","","","","0.532","","0.479","0.189","0.51216","","","0.703571","","18.5638","","15.494","","38.1621","","","","","0.12987","","","0.283113","","14","","","","","105462",
"[7011][6966][6456][13124][6177][8515][6176]","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / MAUNA KEA / MAUNA KEA TYPE 1","HILO DRILL HOLE, HSDP-2 CORE","19.74","19.74","-155.05","-155.05","SAE","","","s_SR0940-18.35 [7011]","THOLEIITIC BASALT [7011] / BASALT [6966] / PICRITE [13124]","","","","","","","","APHYRIC [6456] ","VOL","2968","2968","","HE(CCMSTP/G) from OLIVINE [6966], HE3_HE4(R/R(A)) from OLIVINE [6966]","WR [7011] / MIN [6966] ","46.99","2.22","","11.61","","","8","11.86","9.71","13.59","0.18","","0.28","1.79","0.2","","","","","","","","","","","","","","","","2.16","","","","","0.00000002634","","","","","","","","","","","","","","","","","","","","","","","24","","205","629","","","","491","","110","18","","","","","3.95","264","23.1","118","11.6","","0.000382","","0.000488","","","","","","","","","84.5","8.99","22.8","3.31","16.2","4.23","1.48","4.6","0.752","4.23","0.818","2.03","0.292","1.7","0.232","3.04","0.774","","0.000871","0.000295","0.000268","0.000548","","","","0.76","","0.685","0.205","0.512142","","","0.703611","","18.4999","","15.4777","","38.1908","","","","","0.12951","","","0.283102","","21","","","","","105470",
"[7011][6966][13124][6177][6176]","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / MAUNA LOA","HILO DRILL HOLE, HSDP-2 CORE","19.74","19.74","-155.05","-155.05","SAE","","","s_SR0036-1.22 [7011]","THOLEIITIC BASALT [7011] / BASALT [6966] / PICRITE [13124]","","","","","","","","MODERATELY TO HIGHLYOLIVINE-PHYRIC [6177] / MODERATELY TO HIGHLY OLIVINE-PHYRIC [6176] ","VOL","53.4","53.4","","HE(CCMSTP/G) from OLIVINE [6966], HE3_HE4(R/R(A)) from OLIVINE [6966]","WR [7011] / MIN [6966] ","46.37","1.16","","7.35","","","9.46","11.27","6.41","24.24","0.18","","0.21","1.13","0.14","","","","","","","","","","","","","","","","-0.32","","","","","0.00000000167","","","","","","","","","","","","","","","","","","","","","","","","","149","1723","","","","905","","97","11","","","","","3.2","176","14.2","78","5","","0.000882","","0.002901","","","","","","","","","53","5","13.28","1.97","9.38","2.65","0.92","3.05","0.48","2.8","0.53","1.42","0.19","1.14","0.16","","","","0.000237","0.000656","0.000277","0.001973","","","","1","","","","","","","","","18.1174","","15.4827","","37.829","","","","","0.13442","","","0.283085","","8.4","","","","","105546",
"[7011][6966][13124][6177][6176]","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / MAUNA LOA","HILO DRILL HOLE, HSDP-2 CORE","19.74","19.74","-155.05","-155.05","SAE","","","s_SR0117-4.00 [7011]","THOLEIITIC BASALT [7011] / BASALT [6966] / PICRITE [13124]","","","","","","","","MODERATELY OLIVINE-PHYRIC [6177] ","VOL","233.7","233.7","","HE(CCMSTP/G) from OLIVINE [6966], HE3_HE4(R/R(A)) from OLIVINE [6966]","WR [7011] / MIN [6966] ","46.7","1.69","","9.85","","","10.09","11.74","7.41","19.42","0.18","","0.08","1.44","0.18","","","","","","","","","","","","","","","","0.24","","","","","0.00000000224","","","","","","","","","","","","","","","","","","","","","","","","","216","882","","","","770","","110","16","","","","","0","203","19.7","107","7.3","","0.001471","","0.002025","","","","","","","","","56","6.5","16.98","2.57","12.49","3.47","1.22","4.05","0.64","3.74","0.72","1.92","0.26","1.51","0.22","","","","0.000402","0.004424","0.000707","0.003377","","","","1","","","","","","","","","18.2166","","15.4765","","37.9954","","","","","0.13377","","","0.283078","","17.6","","","","","105560",
"[41][157]","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / MAUNA KEA / POST-SHIELD STAGE / HAMAKUA SERIES","WAIKAHALULU GULCH","19.5","19.5","-155.7","-155.7","SAE","2750","3100","s_H-1 [41]","PICRITE [41] / ALKALI BASALT [157]","","","","","","","","STRONGLY OLIVINE-PHYRIC [41] ","VOL","","","","","WR [41] ","43.79","2.41","","9.57","","","","12.39","9.91","17.84","0.19","","0.47","1.2","0.3","","0.41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.7","","256","1140","","","","660","","116","16.3","","","","","5.9","440","16.4","179","26.3","","","","","","","","","","","","","265","19.6","45","","24.9","5.32","1.83","","0.72","","0.6","","","1.23","0.16","3.9","1.7","","","","","","","","","","","1.2","","0.513055","","","0.70336","","18.438","","15.486","","37.995","","","","","","","","","","","","","","","1057",
"[20386]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / BAIKAL RIFT / TUNKA FIELD / URTAGOL FORMATION","","51.5","51.5","103.5","103.5","SAE","","","s_43/86 [20386]","PICRITE [20386]","","","","CENOZOIC [20386]","","","","","VOL","","","","","WR [20386] ","48.19","0.56","","8.78","","2.24","9.22","","9.71","16.32","0.24","","1.76","0.83","0.15","","","","","","","","","","","","","","","","0.97","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","","150","1900","","","64","620","","","","","","","","31.7","7","15.55","81","3.58","","","","","","","","","","","","3.07","740","8.03","20","2.61","11.32","3.02","0.87","2.63","0.44","2.94","0.64","1.79","0.26","1.5","0.26","2.39","0.27","","","","","","","","","","","2.56","0.49","0.512006","","","","","","","","","","","","","","","","","","","","","","","","1058179",
"[20386]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / BAIKAL RIFT / TUNKA FIELD / URTAGOL FORMATION","","51.5","51.5","103.5","103.5","SAE","","","s_866/11 [20386]","PICRITE [20386]","","","","CENOZOIC [20386]","","","","","VOL","","","","","WR [20386] ","52.26","0.66","","10.99","","2.81","9.55","","5.99","12.27","0.26","","0.61","0.89","0.2","","","","","","","","","","","","","","","","2.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","","180","1200","","","45","420","","","","","","","","10.88","7","30.73","85","7.25","","","","","","","","","","","","0.42","210","10.63","24.18","2.78","12.01","3.78","1.56","3.83","0.72","5.38","1.31","3.52","0.49","2.93","0.51","2.1","0.4","","","","","","","","","","","6.65","0.85","","","","","","","","","","","","","","","","","","","","","","","","","1058180",
"[20386]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / BAIKAL RIFT / TUNKA FIELD / URTAGOL FORMATION","","51.5","51.5","103.5","103.5","SAE","","","s_55B/86 [20386]","PICRITE [20386]","","","","CENOZOIC [20386]","","","","","VOL","","","","","WR [20386] ","51.56","0.81","","9.45","","1.47","10.3","","10.74","13.22","0.23","","0.4","1.18","0.17","","","","","","","","","","","","","","","","0.47","","","","","","","","","","","","","","","","","","","","","","","","","","","","44","","220","930","","","52","210","","","","","","","","10.4","14","16.98","51","3.04","","","","","","","","","","","","0","240","10.34","23.59","2.67","11.37","3.01","0.71","2.45","0.37","2.34","0.5","1.43","0.22","1.34","0.23","1.54","0","","","","","","","","","","","1.49","0","","","","","","","","","","","","","","","","","","","","","","","","","1058181",
"[20386]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / BAIKAL RIFT / TUNKA FIELD / URTAGOL FORMATION","","51.5","51.5","103.5","103.5","SAE","","","s_60A/86 [20386]","PICRITE [20386]","","","","CENOZOIC [20386]","","","","","VOL","","","","","WR [20386] ","46.63","0.51","","9.9","","3.85","8.89","","8.75","16.23","0.22","","1.5","1.13","0.02","","","","","","","","","","","","","","","","1.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","65","","170","1600","","","65","600","","","","","","","","13.76","10","13.01","32","1.43","","","","","","","","","","","","1.63","660","2.29","6.78","1.14","5.7","1.71","0.59","1.74","0.31","2.29","0.51","1.54","0.23","1.32","0.21","0.88","0.11","","","","","","","","","","","0","0.05","","","","","","","","","","","","","","","","","","","","","","","","","1058182",
"[20386]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / BAIKAL RIFT / TUNKA FIELD / URTAGOL FORMATION","","51.5","51.5","103.5","103.5","SAE","","","s_865/8 [20386]","PICRITE [20386]","","","","CENOZOIC [20386]","","","","","VOL","","","","","WR [20386] ","50.96","0.77","","10.03","","3.6","7.83","","10.08","11.61","0.26","","0.93","2.35","0.21","","","","","","","","","","","","","","","","0.48","","","","","","","","","","","","","","","","","","","","","","","","","","","","48","","180","770","","","42","190","","","","","","","","13.19","180","18.24","58","4.24","","","","","","","","","","","","0.53","930","9.58","19.07","2.38","10.48","3.11","1.04","2.8","0.48","2.98","0.61","1.69","0.26","1.54","0.27","1.04","0.2","","","","","","","","","","","2.93","1.24","","","","","","","","","","","","","","","","","","","","","","","","","1058183",
"[20386]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / BAIKAL RIFT / TUNKA FIELD / URTAGOL FORMATION","","51.5","51.5","103.5","103.5","SAE","","","s_865/19 [20386]","PICRITE [20386]","","","","CENOZOIC [20386]","","","","","VOL","","","","","WR [20386] ","51.99","0.73","","9.82","","2.19","7.4","","8.97","15.19","0.16","","0.08","1.03","0.21","","","","","","","","","","","","","","","","1.53","","","","","","","","","","","","","","","","","","","","","","","","","","","","39","","180","1700","","","57","500","","","","","","","","0","36","18.53","85","5.24","","","","","","","","","","","","0.002","27","16.19","32.78","4.01","17.12","4.12","1.02","3.13","0.48","3.3","0.73","2.08","0.29","1.67","0.26","1.78","0.33","","","","","","","","","","","6.83","0.85","","","","","","","","","","","","","","","","","","","","","","","","","1058184",
"[20389]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PALEOZOIC / KAZAKHSTAN - PALEOZOIC / CENTRAL KAZAKHSTAN / ARGIMBAY INTRUSIVE COMPLEX","","50","50","81","81","SAE","","","s_X-929 [20389]","PICRITE [20389]","","","","PERMIAN [20389]","","","","","VOL","","","","","WR [20389] ","40.96","0.7","","7.62","","","","15.51","3.88","25.36","0.2","","0.6","0.83","0.24","","","","","","","","","","","","","","","","5.99","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","","79","1472","","","101","940","35","90","","","","","","7","450","9","74","5","","","","","","","","","","","","0.47","199","11","24","3.2","13","2.5","0.7","2.1","0.3","1.8","0.3","0.8","0.1","0.8","0.1","1.7","0.3","","","","","","","","","","","0.6","0.1","","","","","","","","","","","","","","","","","","","","","","","","","1058315",
"[20389]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PALEOZOIC / KAZAKHSTAN - PALEOZOIC / CENTRAL KAZAKHSTAN / ARGIMBAY INTRUSIVE COMPLEX","","50","50","81","81","SAE","","","s_X-931 [20389]","PICRITE [20389]","","","","PERMIAN [20389]","","","","","VOL","","","","","WR [20389] ","41.74","0.73","","8.16","","","","14.94","3.9","25.31","0.18","","0.61","1.09","0.26","","","","","","","","","","","","","","","","4.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","","85","1364","","","101","919","27","103","","","","","","7.59","648","9","86","6","","","","","","","","","","","","0.33","287","13","26","3.4","15.91","3.07","0.7","2.3","0.3","1.7","0.4","0.9","0.1","0.7","0.1","1.9","0.4","","","","","","","","","","","0.7","0.2","0.5128","","","0.7038","","","","","","","","","","","","","","","","","","","","","1058316",
"[20389]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PALEOZOIC / KAZAKHSTAN - PALEOZOIC / CENTRAL KAZAKHSTAN / ARGIMBAY INTRUSIVE COMPLEX","","50","50","81","81","SAE","","","s_700 [20389]","PICRITE [20389]","","","","PERMIAN [20389]","","","","","VOL","","","","","WR [20389] ","40.65","0.84","","7.85","","","","12.89","3.98","24.71","0.22","","0.6","1.16","0.3","","","","","","","","","","","","","","","","6.43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","568","12","78","6","","","","","","","","","","","","0.47","242","10","23","3.2","14","2.7","0.8","2.4","0.3","1.7","0.4","1","0.1","0.9","0.1","1.7","0.4","","","","","","","","","","","0.5","0.2","","","","","","","","","","","","","","","","","","","","","","","","","1058317",
"[20389]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PALEOZOIC / KAZAKHSTAN - PALEOZOIC / CENTRAL KAZAKHSTAN / ARGIMBAY INTRUSIVE COMPLEX","","50","50","81","81","SAE","","","s_X-914 [20389]","PICRITE [20389]","","","","PERMIAN [20389]","","","","","VOL","","","","","WR [20389] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4","720","","","","","","","","","","","","","","","","","","","","18.79","3.89","","","","","","","","","","","","","","","","","","","","","","","","0.5129","","","0.7043","","","","","","","","","","","","","","","","","","","","","1058318",
"[4679]","CONVERGENT MARGIN","LESSER ANTILLES / LESSER ANTILLES / GRENADA","MT. MAITLAND","12.06","12.09","-61.71","-61.76","SAE","","","s_AMG6157 [4679]","PICRITE [4679]","","","","","","","","","VOL","","","","","WR [4679] ","47.36","0.88","","13.43","","","","9.03","11.63","12.79","0.18","","0.75","2.07","0.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4472","262","956","6792","","","359","53","74","14","","","","","11","576","17.9","63","5.1","","0.00007","","0.00447","","","","","","","","","210","10.2","23","","14.3","3.5","1.1","3.6","","3.1","","1.8","","1.6","0.2","","","","0.0002","0.000302","0.00032","0.00508","","","","1.7","","3","1.9","","","","0.70455","","","","","","","","","","","0.13366","","","","","","","","","","106246",
